transcript_id,company_ticker,filing_date,filing_year,mean_evasion_score,evasion_variance,max_evasion_score,n_pairs,car_3day,car_direction,car_date_estimated,revenue_growth,gross_margin,operating_margin,roa,lm_positive,lm_negative,lm_uncertainty,lm_litigious,prepared_remarks_fallback
000072695817000098,CASY,2017-09-07,2017,25.223214285714285,186.5802744708995,56.25,28,-0.14557699902696963,0,False,13.392058316995763,0.22767737526024018,,0.01797572178581597,0.016813787305590584,0.004623791509037411,0.010508617065994116,0.0004203446826397646,False
000076374418000237,LCII,2018-11-02,2018,32.03125,184.4853940217391,56.25,24,-0.03088883277676635,0,False,-11.718958879692602,0.20836119183641047,0.07505742713208571,0.027395462231581267,0.016908212560386472,0.006340579710144928,0.009963768115942028,0.0006038647342995169,False
000101884018000040,ANF,2018-08-31,2018,36.11111111111112,310.32986111111103,75.0,9,0.198196935684267,1,False,15.257238004156527,0.6017172079286431,0.00026471544869862085,-0.0017042270403728865,0.0222325150532654,0.004863362667901806,0.006252894858730894,0.001621120889300602,False
000101884018000054,ANF,2018-11-30,2018,35.15625,144.39174107142858,50.0,8,0.21860924131419857,1,False,2.229307680071794,0.6128921009667972,0.04607556485530554,0.010476687301172238,0.023529411764705882,0.004603580562659846,0.00639386189258312,0.0020460358056265983,False
000117494717001160,RGR,2017-08-04,2017,22.916666666666668,212.23958333333334,56.25,21,0.0020540864061562303,1,False,0.0,0.26503556964521363,,0.035900468511850074,0.014270032930845226,0.010976948408342482,0.009879253567508232,0.0021953896816684962,False
000117494717001479,RGR,2017-11-02,2017,22.453703703703702,232.14921652421657,50.0,27,-0.014603490989882228,0,False,-20.505255813247985,0.28825476783346216,0.12705000143106557,0.03376235911331469,0.00894187779433681,0.0067064083457526085,0.009687034277198211,0.0014903129657228018,False
000117494718001067,RGR,2018-08-02,2018,16.875,131.99013157894734,37.5,20,-0.11096372178864622,0,False,-2.095166934789073,0.28501452367787805,0.15082820007631745,0.04856470497956887,0.01092896174863388,0.00546448087431694,0.008879781420765027,0.00273224043715847,False
000117494718001307,RGR,2018-11-02,2018,25.815217391304348,157.33078063241103,50.0,23,-0.020589897021906722,0,False,0.0,0.24439514550437166,,0.029128118157771506,0.01662971175166297,0.0066518847006651885,0.0066518847006651885,0.0022172949002217295,False
000119312515171900,CBZ,2015-05-05,2015,22.5,109.37499999999999,37.5,5,-0.0016645583372407735,0,False,36.20129663359275,0.2010698287712867,0.15494281465964668,0.019341434644456843,0.012413108242303872,0.005461767626613704,0.00893743793445879,0.0004965243296921549,False
000119312515274446,OSPN,2015-08-03,2015,37.5,367.1875,62.5,11,0.07391240807024957,1,False,0.3961004068473171,0.57711069992201,0.2408973437523894,0.051016687598289624,0.0,0.0,0.0,0.0,False
000119312515341472,OSPN,2015-10-13,2015,27.77777777777778,352.64756944444446,62.5,9,0.07391240807024957,1,False,-8.205771259920787,0.5946490745831042,0.22414913289019942,0.039010605637733745,0.0,0.0,0.0,0.005780346820809248,False
000119312515362177,CBZ,2015-11-02,2015,26.785714285714285,74.40476190476191,37.5,7,-0.023012477449803947,0,False,1.1132607732298614,0.15288986755887163,0.10998279013586172,0.01071420693335238,0.009372453137734311,0.0057049714751426246,0.008557457212713936,0.0012224938875305623,False
000119312517013306,RNST,2017-01-19,2017,20.83333333333333,144.41287878787878,37.5,12,0.015159117116017029,1,False,,,,,0.020131086142322098,0.007022471910112359,0.013576779026217229,0.0018726591760299626,False
000119312517147839,CBZ,2017-04-28,2017,30.0,144.53125,43.75,5,-0.010163612370958863,0,False,35.05551360572755,0.2016615657316563,0.165348982643016,0.022385071099643893,0.0171875,0.005208333333333333,0.013541666666666667,0.0,False
000119312517155192,OSPN,2017-05-03,2017,34.375,152.34375,56.25,6,-0.05663336012883757,0,False,-11.832678530159464,0.7127844632431788,0.007196473251519123,0.0017467435274464316,0.01974804221995233,0.00749063670411985,0.010214504596527068,0.0020429009193054137,False
000119312517156345,FCN,2017-05-03,2017,36.25,261.71875,56.25,5,-0.0072451223021525735,0,False,1.001086169442433,,0.06069085727600237,0.00645136939705288,0.019963285910968333,0.028682882055988984,0.00849013308857274,0.0016062413951353832,False
000119312517242498,FCN,2017-07-31,2017,31.25,171.875,50.0,6,0.14732602954147211,1,False,-0.36496513899593136,,6.521030322791e-05,-0.002317518978170104,0.01849656153663742,0.019445103153900876,0.008536874555371117,0.0016599478302110505,False
000119312517280570,SWBI,2017-09-08,2017,35.0,322.54464285714283,81.25,15,-0.05964754468681355,0,False,-43.70467655092371,0.3149254772478899,-0.024802163988808024,-0.002782340044363223,0.013905683192261185,0.0063482466747279325,0.009673518742442563,0.0024183796856106408,False
000119312517327380,FCN,2017-10-31,2017,37.5,449.21874999999994,62.5,5,0.10161380861180169,1,False,0.9549936476170131,,0.10483738044645204,0.014250243188402335,0.020309050772626933,0.018101545253863136,0.009050772626931568,0.0015452538631346578,False
000119312518061079,FCN,2018-02-27,2018,36.25,302.08333333333326,68.75,10,0.08644967066056508,1,False,4.176077262663655,,0.07381695106593601,0.029632635593629567,0.020267611176702085,0.012593467138921684,0.006887052341597796,0.0013774104683195593,False
000119312518103213,RNST,2018-03-30,2018,18.05555555555556,82.46527777777779,25.0,9,0.03278546675247718,1,False,,,,,0.024840764331210193,0.006369426751592357,0.011464968152866241,0.0012738853503184713,False
000119312518146776,FCN,2018-05-01,2018,39.84375,99.74888392857143,56.25,8,0.11866640234509662,1,False,6.427687182897131,,0.12507483315721593,0.017107762430308218,0.020873320537428023,0.01055662188099808,0.008157389635316698,0.0011996161228406909,False
000119312518219178,TDW,2018-07-17,2018,25.625,281.68402777777777,50.0,10,-0.09238806506151365,0,False,15.41975888865815,0.07241408698781261,-0.0013257450213539645,-0.006656355602716572,0.024080444562053452,0.005557025668166181,0.013231013495633765,0.003440063508864779,False
000119312518231596,FCN,2018-07-30,2018,40.97222222222222,381.94444444444446,75.0,9,0.03631066770710789,1,False,2.8776111247272858,,0.12074056137692395,0.019318139533235405,0.018662142510906445,0.010664081434803683,0.007998061076102764,0.0009694619486185168,False
000119312518314022,FCN,2018-10-31,2018,37.5,390.625,62.5,6,0.08917386398815974,1,False,0.1784814625325621,,0.11132683056146835,0.016864104977180033,0.015972372113101662,0.009928771854090222,0.009065400388517159,0.0008633714655730628,False
000119312518323453,VISN,2018-11-09,2018,35.416666666666664,126.95312500000001,56.25,9,0.022708184342975946,1,False,-7.218324058391806,0.35613699582753827,0.11491655076495132,0.00949645564887287,0.024070021881838075,0.0053141606752110035,0.006408252578930916,0.001875586120662707,False
000119312520052250,TREX,2020-02-27,2020,38.19444444444444,209.41840277777777,68.75,9,0.15986667239023122,1,False,-15.306526309296792,0.43249459859684897,,0.0599369511295271,0.021121735407449695,0.0075638647067218494,0.0065648637077208504,0.0008562865705722849,False
000119312520288527,TREX,2020-11-09,2020,35.294117647058826,302.44715073529414,75.0,17,-0.10292921190930082,0,False,4.919147239041369,0.36701194806092385,0.24594603934307263,0.059465216816223104,0.022113022113022112,0.004095004095004095,0.005733005733005733,0.001638001638001638,False
000119312521066797,TREX,2021-03-03,2021,28.676470588235293,176.06847426470586,50.0,17,0.010307688595181608,1,False,-1.3891888622992459,0.40472039459274767,,0.05619915586404531,0.01858234677056796,0.01004046156151656,0.007492881762325791,0.0005994305409860632,False
000119312523069692,TREX,2023-03-14,2023,24.0625,145.04523026315783,56.25,20,0.12408022614272374,1,False,-51.20453386287084,0.24517169659153615,0.1026730761067957,0.017131528997574526,0.030303030303030304,0.008822401227464518,0.00728807057920982,0.0030686612965093976,False
000119312523145696,TREX,2023-05-16,2023,25.892857142857142,188.61607142857142,50.0,21,0.10601067883096771,1,False,26.659662973810434,0.3955629655074188,0.23855762866646002,0.03629885952162214,0.02173069460613116,0.008795757340576898,0.011253395421032208,0.001034794981244341,False
000119312523206821,TREX,2023-08-09,2023,25.0,256.69642857142856,56.25,15,0.008991734008551022,1,False,49.35530626094388,0.43879754752649086,0.2938452563261139,0.07200871178661732,0.02391904323827047,0.005979760809567618,0.0078196872125115,0.0018399264029438822,False
000121390018005038,SBFG,2018-04-27,2018,27.77777777777778,167.10069444444446,43.75,9,0.008262486658504153,1,False,7.412790697674419,,,0.002650055475070789,0.016483516483516484,0.010683760683760684,0.007936507936507936,0.0006105006105006105,False
000121390018014385,SBFG,2018-10-24,2018,22.321428571428573,128.34821428571428,43.75,7,-0.017561860064055246,0,False,-0.7042253521126761,,,0.0031842970648910313,0.018982118294360386,0.006327372764786795,0.008528198074277854,0.0005502063273727648,False
000143774915019503,PATK,2015-11-03,2015,33.75,166.66666666666663,62.5,10,0.18259710764980586,1,False,,0.15844181424248394,0.069668021558902,0.028300048558553264,0.021843207660083783,0.004488330341113106,0.014063435068821066,0.0014961101137043686,False
000143774916036218,PATK,2016-08-02,2016,30.357142857142858,187.87202380952382,43.75,7,-0.04564202868087952,0,False,24.73230433147707,0.16276373920190068,0.07398156023787221,0.02856243451002492,0.017092069279854148,0.002051048313582498,0.01276207839562443,0.002051048313582498,False
000143774921026407,GOVX,2021-11-12,2021,25.0,273.4375,37.5,3,0.030616171487140686,1,False,-61.84322778140212,,-64.16058394160584,-0.10635529867226479,0.02189311010946555,0.010946555054732776,0.0070830650354153256,0.0016097875080489374,False
000143774922005881,GOVX,2022-03-10,2022,18.75,182.29166666666666,37.5,4,0.015192528152273899,1,False,-61.84322778140212,,-64.16058394160584,-0.10635529867226479,0.02277348515656771,0.008133387555917039,0.009760065067100447,0.0020333468889792597,False
000143774922010332,GOVX,2022-05-02,2022,25.0,117.1875,37.5,7,-0.025426587922232513,0,False,168.05418557243374,,-29.7824252385742,-0.14402552870095114,0.023638666103841282,0.008442380751371888,0.010552975939214858,0.002110595187842972,False
000156459015010354,DIOD,2015-11-10,2015,24.107142857142858,143.37225274725276,43.75,14,-0.0643326142838404,0,False,-4.814242685221893,0.2950672130519704,0.04774328826931178,0.002338457277613702,0.016630736064059133,0.008007391438250694,0.00985525100092393,0.0018478595626732369,False
000156459016024367,DIOD,2016-08-15,2016,26.704545454545453,250.7102272727273,56.25,11,-0.045545911849041776,0,False,6.243658468694161,0.31615711297513155,0.04765365843351856,0.003728126745939051,0.0,0.0,0.0,0.0,False
000156459017015948,CBZ,2017-08-07,2017,18.75,104.16666666666667,31.25,4,-0.12718995026096147,0,False,35.05551360572755,0.2016615657316563,0.165348982643016,0.022385071099643893,0.02128530495292673,0.004911993450675399,0.010233319688907082,0.0,False
000156459017021741,CBZ,2017-11-06,2017,25.52083333333333,116.89157196969698,43.75,12,0.08151250795535647,1,False,-1.5605451719300907,0.11072437813819365,0.07231264713103508,0.008556837673475752,0.010541621228644129,0.01272264631043257,0.019265721555797893,0.0003635041802980734,False
000156459018001861,DIOD,2018-02-12,2018,39.375,330.2951388888889,62.5,10,0.10775031243387367,1,False,-5.895592241110336,0.35904705137279735,,-0.02058947801162512,0.010969832959361756,0.0057342308651209175,0.008227374719521317,0.0037397157816005983,False
000156459018002456,CBZ,2018-02-20,2018,33.75,148.4375,50.0,5,-0.004699103104096158,0,False,-6.056623484159193,0.026478154369638518,-0.011012493466296338,0.004120789198720319,0.024022947292936535,0.008246683399067766,0.01613481534600215,0.0017927572606669057,False
000156459018010024,CBZ,2018-05-01,2018,31.25,507.8125,50.0,3,-0.02623772680347458,0,False,36.357114306505004,0.2305235070840693,0.19283701003419895,0.02952271703532663,0.024593580658607752,0.0070862859524802,0.01834097540641934,0.0020842017507294707,False
000156459018013427,DIOD,2018-05-14,2018,33.035714285714285,438.98809523809524,75.0,7,0.045392754866554696,1,False,2.2657676116678465,0.35916462668298654,0.09813778632628081,0.012591055090453607,0.015073861923424782,0.004220681338558939,0.01236056677720832,0.0021103406692794696,False
000156459018019856,CBZ,2018-08-07,2018,25.0,484.375,68.75,6,-0.04669943808396482,0,False,-12.570558833477394,0.11837552280122593,0.07542092752352336,0.0108302950771987,0.02040816326530612,0.0050057758952637655,0.0215633423180593,0.0,False
000156459018026810,CBZ,2018-11-05,2018,27.272727272727277,150.5681818181818,50.0,11,-0.01299647728653519,0,False,-3.607274728014408,0.114346106337152,0.06850866670531418,0.011418188419438991,0.014285714285714285,0.00992063492063492,0.021031746031746033,0.0003968253968253968,False
000156459018029833,TDW,2018-11-19,2018,23.4375,113.93229166666667,37.5,4,0.022653846256421417,1,False,-6.0690713156125415,0.028752318735381886,-0.2529034599564481,-0.019420343966876797,0.010379858657243815,0.011042402826855124,0.016342756183745585,0.001987632508833922,False
